"time","mkid","listpv","listuv","listuiduv","list_ipv","list_ipv_uv","list_ipv_uid_uv","alipay_uv","alipay_count","alipay_fee","gmv_uv","gmv_count","gmv_fee","pt"
"20111127","897","663937","114842","62863","241948","60426","37138","2413","2500","299312.5199999998","3258","4156","745059.1000000006","20111127000000"
"20111127","898","1937686","302997","185227","891475","191962","129606","11814","18536","1013858.6100000007","14662","25653","1830816.909999994","20111127000000"
"20111127","899","1363451","247604","153901","511861","133366","90722","5273","6438","291878.7299999991","6659","9444","546948.8899999987","20111127000000"
"20111127","925","15178","5702","3838","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111127000000"
"20111127","944","2568060","421394","233918","572492","123367","71957","3264","3703","523631.6799999981","4565","6169","986012.9000000025","20111127000000"
"20111127","=57","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111127000000"
"20111128","0","1020501","691263","477136","1778634","500403","335796","19838","23184","3030608.689999954","24834","33677","5711506.589999959","20111128000000"
"20111128","094","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111128000000"
"20111128","441","11511","3050","2288","3958","1154","921","69","96","6213.400000000001","87","139","8862.400000000001","20111128000000"
"20111128","541","3","2","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111128000000"
"20111128","542","50","20","13","1011","309","199","2","2","430.0","4","6","2394.0","20111128000000"
"20111128","543","627444","116460","67244","173279","49807","31446","257","281","69022.47","469","611","530838.9200000002","20111128000000"
"20111128","544","2289","1057","734","538","248","182","14","14","1598.5199999999998","20","25","3868.13","20111128000000"
"20111128","546","13119","1756","836","399266","98582","60485","3072","3526","416148.58999999997","4061","5509","789471.9000000012","20111128000000"
"20111128","548","695444","162540","107546","248217","73922","51930","2816","3444","226609.99999999983","3588","5095","404393.02999999875","20111128000000"
"20111128","549","459","328","274","171","92","80","NULL","NULL","NULL","NULL","NULL","NULL","20111128000000"
"20111128","550","7","6","4","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111128000000"
"20111128","551","850154","138478","86133","234472","65836","45223","1561","1844","96491.46000000005","2180","2985","177960.37999999913","20111128000000"
"20111128","552","661616","118177","66803","199231","61730","34113","641","663","196035.4700000002","1041","1392","525720.09","20111128000000"
"20111128","553","6043","1954","1299","2251","776","539","23","27","2747.8399999999997","28","37","4432.4","20111128000000"
"20111128","555","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111128000000"
"20111128","557","572929","118748","77276","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111128000000"
"20111128","565","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111128000000"
"20111128","568","299313","57954","34954","123515","29372","18662","953","1085","79983.63999999997","1235","1760","131623.05000000002","20111128000000"
"20111128","569","1704669","231524","133328","657980","141427","86435","5949","7302","815429.5200000021","7624","10955","1704289.8600000036","20111128000000"
"20111128","571","580637","98827","63051","299005","63126","42449","2275","2793","376888.18000000017","2816","3960","716003.4000000013","20111128000000"
"20111128","574","1664","733","526","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111128000000"
"20111128","575","4733","1410","1111","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111128000000"
"20111128","576","433847","90382","55679","116330","32186","20829","779","914","81199.87000000011","1012","1335","158396.44999999966","20111128000000"
"20111128","577","533251","87128","54425","172505","43978","29292","1111","1468","89794.93000000005","1344","2022","132919.87000000014","20111128000000"
"20111128","578","689773","216823","168066","246263","100296","86183","58400","79587","2952249.929999903","65002","95582","5113384.660000372","20111128000000"
"20111128","581","176363","44511","27231","66755","21265","12791","647","712","49703.28000000002","818","1094","111801.82999999999","20111128000000"
"20111128","582","110912","58540","43208","18741","9966","7712","134","147","31919.43","172","212","48058.01000000001","20111128000000"
"20111128","808","64666","21160","15021","12040","5505","4178","2","2","113.38","2","2","173.0","20111128000000"
"20111128","817","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111128000000"
"20111128","835","179589","57739","37758","68464","23421","15788","376","413","67768.34000000003","488","622","133185.58999999997","20111128000000"
"20111128","843","1049854","254430","168517","261405","91630","66392","4395","4822","308381.9400000002","5563","7207","500035.0000000011","20111128000000"
"20111128","861","2582153","337203","204589","823594","181814","118343","2950","3757","630471.9000000018","3839","5690","1293158.8200000029","20111128000000"
"20111128","869","5397363","616058","381091","1924405","374108","252076","16835","21643","1853943.8300000043","21173","31057","2875251.4399999366","20111128000000"
"20111128","872","3295793","753379","444284","1221774","352551","223104","9781","10583","2552441.259999985","12820","16371","5750252.509999996","20111128000000"
"20111128","874","20265557","2021869","1200742","8009656","1410853","890308","31124","36736","4736633.649999876","42703","59386","9939986.840000201","20111128000000"
"20111128","885","965590","257253","165363","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111128000000"
"20111128","893","6360262","715082","422715","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111128000000"
"20111128","894","3831440","443290","267868","1099891","261280","169919","6169","6604","666881.9600000032","8124","10428","1375873.659999996","20111128000000"
"20111128","895","4278313","626973","373915","1937501","416813","263289","17513","20394","2966805.460000021","23574","32896","6212698.490000001","20111128000000"
"20111128","896","2020340","293727","167597","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111128000000"
"20111128","897","662365","110585","62611","240770","59467","36954","2412","2503","321568.44999999995","3257","4096","754341.6600000003","20111128000000"
"20111128","898","2037435","311275","195117","947566","202643","138258","12017","18752","1070369.7900000052","14961","25980","1897700.0799999959","20111128000000"
"20111128","899","1440769","251798","160265","545783","140087","96502","5269","6558","319831.6099999991","6712","9678","598745.5600000009","20111128000000"
"20111128","925","20364","8479","5860","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111128000000"
"20111128","944","2587255","423618","242348","596076","127495","75523","3167","3681","521962.109999999","4356","5928","974554.2200000033","20111128000000"
"20111129",")44","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111129000000"
"20111129","0","1087880","735626","510895","1890229","534218","361005","21367","24900","3130100.64999996","26605","35943","5937897.969999964","20111129000000"
"20111129","441","12734","3292","2497","4303","1253","1025","82","103","8306.75","97","132","12379.39","20111129000000"
"20111129","542","59","15","14","894","280","169","1","2","400.0","4","6","1897.0","20111129000000"
"20111129","543","672539","125757","73365","184810","53353","33848","273","288","74746.58999999998","514","663","449638.13","20111129000000"
"20111129","544","2587","1111","794","584","292","225","16","17","1846.7199999999998","21","22","2229.2","20111129000000"
"20111129","545","2","1","1","1935591","456717","297800","11557","12523","1720439.810000022","15825","20659","4181612.6199999643","20111129000000"
"20111129","546","13279","1796","931","419448","105559","65189","3128","3625","437485.4499999997","4196","5644","871456.370000002","20111129000000"
"20111129","548","747248","175328","116334","269119","80567","56671","3228","4067","265293.2899999997","4039","5829","439410.9199999987","20111129000000"
"20111129","549","381","302","240","136","84","76","NULL","NULL","NULL","NULL","NULL","NULL","20111129000000"
"20111129","550","3","3","3","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","20111129000000"
"20111129","551","841501","140514","88608","240673","66673","46249","1637","1924","86815.74000000017","2245","2999","174212.70999999897","20111129000000"
"20111129","552","712102","129198","73835","212828","66245","37308","631","653","197920.96000000025","1095","1440","585233.92","20111129000000"
"20111129","553","6240","2086","1389","2453","898","605","12","14","1355.94","19","25","3406.6","20111129000000"
"20111129","557","628489","128137","85758","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111129000000"
"20111129","568","303270","59182","36796","122881","29423","19115","1002","1130","82818.07","1263","1820","134912.29999999996","20111129000000"
"20111129","569","1769166","237281","136620","677963","145189","89456","6297","7733","866315.4700000051","7998","11453","1653845.2000000034","20111129000000"
"20111129","571","553934","97016","62397","284631","60981","41146","1950","2417","359003.66000000027","2539","3593","704927.0200000011","20111129000000"
"20111129","574","1715","825","599","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111129000000"
"20111129","575","5104","1634","1307","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111129000000"
"20111129","576","463968","96613","60335","128358","34494","22672","910","1020","82808.56000000007","1140","1448","162521.63999999993","20111129000000"
"20111129","577","613940","100356","64414","192982","50579","34700","1088","1470","79165.26000000013","1352","2047","108795.45000000004","20111129000000"
"20111129","578","750008","231551","180367","269210","107115","92891","62931","86455","3230901.630000014","69920","103769","5913679.750000689","20111129000000"
"20111129","581","184789","47808","29447","68354","22637","13731","755","816","62798.080000000045","966","1228","135763.83000000005","20111129000000"
"20111129","582","102361","45828","32697","19241","9792","7546","133","159","28662.730000000003","159","209","41857.04000000001","20111129000000"
"20111129","808","68021","22403","15882","13009","6034","4554","1","1","133.08","1","1","320.0","20111129000000"
"20111129","817","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111129000000"
"20111129","835","183752","59733","39250","69941","23762","16154","414","461","74069.40000000001","532","669","128554.67000000003","20111129000000"
"20111129","843","1176462","292029","199882","282505","98521","72824","4722","5142","332899.57","6003","7668","552289.9400000024","20111129000000"
"20111129","861","2565694","335501","202516","819321","182849","119046","3114","3987","630172.8200000008","4084","5984","1310197.5000000035","20111129000000"
"20111129","869","5745040","658504","409810","2071391","401821","272005","18941","24337","2028472.9200000104","23795","34967","3156294.089999916","20111129000000"
"20111129","872","3478010","792691","471116","1270698","367164","233716","10605","11512","2674847.2699999805","13726","17545","6171336.010000002","20111129000000"
"20111129","874","21789131","2279551","1385794","8798067","1578984","1008468","34341","40917","5254201.069999878","47305","66445","1.11577684800003E7","20111129000000"
"20111129","885","1052714","274776","181374","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111129000000"
"20111129","893","6773514","782337","467750","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111129000000"
